#	Simulation	Obj	b0__FREE	b1__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE	t1__FREE
	gen28ind3	28915.49298719598	0.06402539680822057	0.39626684761544273	0.027301872684429795	333858.6194951164	534.3097804114943	0.49750769093051966	21.370440183678284
	gen27ind14	28918.500259432603	0.06402539680822057	0.39626684761544273	0.0280709372738089	333858.6194951164	534.3097804114943	0.49750769093051966	21.370440183678284
	gen28ind10	28918.73696541714	0.06402539680822057	0.39681205576216577	0.026638597267853142	339097.71333056106	483.8531714074768	0.5406183319717084	21.370440183678284
	gen28ind11	28919.341896940394	0.06200275253756833	0.38424108280693364	0.02461540949688088	339097.71333056106	479.43764333196657	0.5153979727501651	21.458731712855073
	gen28ind9	28920.790800137565	0.06503671894354669	0.39626684761544273	0.0280709372738089	339097.71333056106	470.5593394812118	0.55322851158248	21.32629441908989
	gen27ind11	28922.966008041796	0.06200275253756833	0.3836958746602106	0.02461540949688088	339097.71333056106	466.1438114057016	0.5153979727501651	21.458731712855073
	gen27ind2	28923.18315908288	0.06402539680822057	0.3781456436883037	0.024373786750250627	339097.71333056106	435.2121177623553	0.5406183319717084	21.370440183678284
	gen28ind8	28923.733885449292	0.06373319020206664	0.3781456436883037	0.024373786750250627	339097.71333056106	435.2121177623553	0.5406183319717084	21.370440183678284
	gen26ind10	28924.336801005662	0.06402539680822057	0.39626684761544273	0.0280709372738089	339097.71333056106	470.5593394812118	0.5406183319717084	21.370440183678284
	gen28ind15	28930.060842165847	0.06320943290700792	0.3836958746602106	0.026343173385344892	339097.71333056106	434.01495723720814	0.5280081523609368	21.414585948266676
	gen27ind0	28932.869161684226	0.06422075504233404	0.39626684761544273	0.0280709372738089	339097.71333056106	436.2227212749632	0.5406183319717084	21.370440183678284
	gen28ind6	28933.013961004886	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	475.828305801541	0.5406183319717084	21.370440183678284
	gen27ind9	28934.327750354532	0.06402539680822057	0.376182758929711	0.025911915929008832	345668.41955978563	412.0778648712584	0.5406183319717084	21.32058706272061
	gen27ind3	28934.370519341282	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	470.5593394812118	0.5406183319717084	21.370440183678284
	gen21ind13	28934.370519341282	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	470.5593394812118	0.5406183319717084	21.370440183678284
	gen28ind0	28936.918129945207	0.06422075504233404	0.4025523340930588	0.0280709372738089	339097.71333056106	436.2227212749632	0.5406183319717084	21.370440183678284
	gen28ind2	28938.506572852046	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	441.029219330536	0.5280081523609368	21.414585948266676
	gen28ind7	28939.757062867655	0.06373319020206664	0.4077669360046093	0.0280709372738089	339097.71333056106	456.5308152945561	0.5406183319717084	21.370440183678284
	gen27ind7	28942.50136675775	0.06402539680822057	0.37186015721068766	0.023455306704509266	341429.0413344316	366.1927105117436	0.6181762599789973	21.370440183678284
	gen28ind12	28943.123225502146	0.06402539680822057	0.376182758929711	0.025911915929008832	345668.41955978563	398.78403294499344	0.49856974516864133	21.32058706272061
	gen26ind6	28944.227338161065	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	435.2121177623553	0.5406183319717084	21.370440183678284
	gen28ind5	28948.62851575748	0.06363800332005869	0.3934917321294893	0.026222362012029765	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen28ind4	28959.216197333175	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen20ind15	28959.216197333175	0.06402539680822057	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen26ind15	28960.50294209945	0.06363800332005869	0.40883782057067486	0.02520625726189738	336753.2343204783	395.60653323577753	0.5406183319717084	21.370440183678284
	gen27ind6	28960.74405369448	0.06402539680822057	0.40883782057067486	0.0280709372738089	340816.3223561592	389.3269634028405	0.5233946884886583	21.370440183678284
	gen28ind13	28961.94372022118	0.06402539680822057	0.42671283762422674	0.027490885877623092	339097.71333056106	470.5593394812118	0.5704521550655302	21.32629441908989
	gen26ind12	28962.185115059376	0.06363800332005869	0.41708619180688367	0.0286617850388254	339097.71333056106	389.3269634028405	0.6247155055778425	21.370440183678284
	gen28ind1	28962.504101618117	0.06363800332005869	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen27ind8	28962.504101618117	0.06363800332005869	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen25ind17	28962.504101618117	0.06363800332005869	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen22ind3	28962.504101618117	0.06363800332005869	0.40883782057067486	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	21.370440183678284
	gen26ind0	28962.623028761238	0.06402539680822057	0.40883782057067486	0.023455306704509266	335660.4952793647	389.3269634028405	0.5750656189378085	21.370440183678284
	gen25ind16	28963.035816739415	0.06402539680822057	0.40883782057067486	0.023455306704509266	336189.94749898696	389.3269634028405	0.5750656189378085	21.370440183678284
	gen28ind16	28969.0492470521	0.06354032420300196	0.4141418646689946	0.0280709372738089	337643.830414774	389.3269634028405	0.5406183319717084	21.370440183678284
	gen25ind8	28970.32616605824	0.06402539680822057	0.4174830240087216	0.03380029729763193	342727.76691148215	458.0001998153376	0.5406183319717084	21.370440183678284
	gen24ind7	28970.32616605824	0.06402539680822057	0.4174830240087216	0.03380029729763193	342727.76691148215	458.0001998153376	0.5406183319717084	21.370440183678284
	gen26ind17	28972.708481527596	0.0638300385741071	0.4174830240087216	0.03380029729763193	344542.79370194266	451.7206299824005	0.5406183319717084	21.370440183678284
	gen24ind10	28973.183315231163	0.06441943625651256	0.36204380261033275	0.0280709372738089	339097.71333056106	389.3269634028405	0.5406183319717084	20.967502906702272
	gen28ind14	28975.22828390754	0.06363800332005869	0.40883782057067486	0.02576312198915908	337643.830414774	348.7107753636548	0.5578419754547584	21.370440183678284
	gen26ind1	28975.86999594241	0.06422241653236657	0.39408601502855056	0.03380029729763193	342727.76691148215	417.38401177615197	0.5406183319717084	21.370440183678284
	gen27ind4	28977.67457142374	0.0638300385741071	0.4194459087673143	0.023455306704509266	336189.94749898696	389.3269634028405	0.5750656189378085	21.370440183678284
	gen24ind4	28978.021098567297	0.06768329186136317	0.4339797664811392	0.03498199282766493	340642.3277246445	398.1580195538608	0.591059050414795	21.193857125324705
	gen25ind14	28979.267755024553	0.06363468033999364	0.4174830240087216	0.03380029729763193	342727.76691148215	458.0001998153376	0.5406183319717084	21.370440183678284
	gen27ind16	28980.49162571892	0.061969305580050864	0.32750659107963825	0.020676636226692358	349575.9010014504	357.08698180730244	0.6268396140540858	20.879846561433048
	gen25ind2	28982.55895576576	0.06216300232413181	0.3348824938507004	0.020676636226692358	349575.90100145043	343.05845762064666	0.6268396140540858	20.879846561433048
	gen26ind11	28982.640678424315	0.061969305580050864	0.3348824938507004	0.020676636226692358	348609.07220808906	343.05845762064666	0.6268396140540858	20.879846561433048
	gen27ind12	28983.423402729062	0.06412390667029358	0.4430065774689392	0.0280709372738089	338038.8088913165	470.5593394812118	0.5406183319717084	21.389705253109646
	gen27ind5	28984.245012287676	0.06363800332005869	0.4077474042772288	0.030935617285720418	339097.71333056106	362.73929955031053	0.5406183319717084	21.370440183678284
	gen25ind12	28985.629542012368	0.06402539680822057	0.4198466438882341	0.026848723561404813	337948.39343370113	349.6826482719639	0.5406183319717084	21.370440183678284
